ID,Target
2997,1
2998,18
2999,0
3000,5
3001,0
3002,22
3003,22
3004,20
3005,14
3006,10
3007,14
3008,20
3009,20
3010,16
3011,18
3012,5
3013,20
3014,5
3015,20
3016,14
3017,0
3018,8
3019,14
3020,20
3021,5
3022,10
3023,20
3024,20
3025,2
3026,22
3027,20
3028,14
3029,20
3030,22
3031,4
3032,20
3033,14
3034,1
3035,20
3036,14
3037,20
3038,22
3039,1
3040,22
3041,22
3042,0
3043,5
3044,18
3045,5
3046,14
3047,20
3048,20
3049,20
3050,18
3051,20
3052,18
3053,4
3054,14
3055,5
3056,20
3057,18
3058,22
3059,22
3060,22
3061,20
3062,24
3063,15
3064,20
3065,5
3066,15
3067,20
3068,22
3069,5
3070,22
3071,14
3072,20
3073,22
3074,14
3075,14
3076,24
3077,20
3078,0
3079,22
3080,14
3081,22
3082,5
3083,25
3084,18
3085,20
3086,14
3087,22
3088,27
3089,20
3090,20
3091,22
3092,20
3093,5
3094,20
3095,20
3096,24
3097,13
3098,20
3099,14
3100,20
3101,20
3102,15
3103,24
3104,20
3105,20
3106,1
3107,22
3108,14
3109,15
3110,20
3111,14
3112,20
3113,14
3114,20
3115,14
3116,20
3117,20
3118,20
3119,20
3120,18
3121,20
3122,20
3123,15
3124,13
3125,14
3126,14
3127,20
3128,13
3129,22
3130,27
3131,18
3132,22
3133,18
3134,15
3135,15
3136,5
3137,18
3138,5
3139,18
3140,1
3141,13
3142,22
3143,14
3144,18
3145,2
3146,27
3147,20
3148,20
3149,14
3150,14
3151,1
3152,13
3153,14
3154,18
3155,14
3156,10
3157,20
3158,5
3159,1
3160,5
3161,20
3162,18
3163,28
3164,29
3165,5
3166,14
3167,18
3168,20
3169,1
3170,14
3171,15
3172,5
3173,18
3174,0
3175,5
3176,22
3177,20
3178,20
3179,20
3180,14
3181,20
3182,25
3183,20
3184,17
3185,20
3186,20
3187,14
3188,18
3189,22
3190,14
3191,14
3192,9
3193,14
3194,1
3195,14
3196,20
3197,20
3198,15
3199,14
3200,20
3201,13
3202,20
3203,20
3204,0
3205,14
3206,20
3207,5
3208,20
3209,5
3210,14
3211,0
3212,27
3213,20
3214,1
3215,14
3216,5
3217,20
3218,15
3219,14
3220,14
3221,20
3222,27
3223,14
3224,14
3225,5
3226,0
3227,0
3228,20
3229,18
3230,20
3231,14
3232,18
3233,14
3234,22
3235,20
3236,27
3237,14
3238,14
3239,22
3240,22
3241,1
3242,22
3243,20
3244,20
3245,5
3246,2
3247,0
3248,14
3249,20
3250,14
3251,14
3252,20
3253,2
3254,0
3255,14
3256,10
3257,20
3258,14
3259,14
3260,14
3261,17
3262,20
3263,1
3264,14
3265,14
3266,0
3267,0
3268,20
3269,18
3270,18
3271,1
3272,18
3273,22
3274,1
3275,14
3276,8
3277,14
3278,0
3279,29
3280,21
3281,20
3282,15
3283,22
3284,13
3285,20
3286,16
3287,20
3288,20
3289,27
3290,14
3291,22
3292,14
3293,22
3294,1
3295,0
3296,15
3297,20
3298,8
3299,22
3300,18
3301,18
3302,14
3303,14
3304,20
3305,28
3306,20
3307,14
3308,17
3309,13
3310,14
3311,20
3312,20
3313,15
3314,22
3315,13
3316,20
3317,14
3318,20
3319,14
3320,15
3321,14
3322,18
3323,20
3324,4
3325,29
3326,14
3327,19
3328,22
3329,20
3330,5
3331,20
3332,14
3333,14
3334,18
3335,5
3336,20
3337,20
3338,20
3339,13
3340,20
3341,20
3342,14
3343,22
3344,20
3345,17
3346,5
3347,14
3348,20
3349,18
3350,4
3351,22
3352,14
3353,22
3354,14
3355,5
3356,20
3357,18
3358,22
3359,20
3360,15
3361,14
3362,22
3363,14
3364,14
3365,14
3366,18
3367,13
3368,14
3369,14
3370,0
3371,13
3372,15
3373,14
3374,20
3375,0
3376,14
3377,20
3378,5
3379,10
3380,5
3381,14
3382,10
3383,14
3384,20
3385,5
3386,1
3387,0
3388,14
3389,14
3390,14
3391,20
3392,14
3393,22
3394,20
3395,20
3396,20
3397,14
3398,5
3399,22
3400,5
3401,20
3402,20
3403,20
3404,18
3405,10
3406,14
3407,22
3408,17
3409,20
3410,0
3411,13
3412,0
3413,20
3414,18
3415,20
3416,0
3417,0
3418,15
3419,22
3420,14
3421,15
3422,14
3423,20
3424,17
3425,1
3426,5
3427,22
3428,1
3429,18
3430,22
3431,14
3432,4
3433,22
3434,14
3435,13
3436,14
3437,20
3438,15
3439,0
3440,20
3441,20
3442,5
3443,20
3444,10
3445,1
3446,0
3447,20
3448,14
3449,22
3450,14
3451,14
3452,5
3453,5
3454,13
3455,1
3456,13
3457,14
3458,5
3459,18
3460,18
3461,15
3462,22
3463,28
3464,20
3465,22
3466,22
3467,5
3468,24
3469,18
3470,1
3471,14
3472,22
3473,0
3474,20
3475,20
3476,15
3477,22
3478,13
3479,22
3480,22
3481,14
3482,18
3483,18
3484,18
3485,22
3486,20
3487,14
3488,2
3489,18
3490,3
3491,20
3492,18
3493,14
3494,14
3495,17
3496,14
3497,22
3498,0
3499,20
3500,14
3501,21
3502,5
3503,18
3504,5
3505,14
3506,18
3507,13
3508,14
3509,20
3510,14
3511,18
3512,20
3513,20
3514,20
3515,13
3516,14
3517,0
3518,18
3519,28
3520,22
3521,22
3522,8
3523,14
3524,14
3525,14
3526,14
3527,22
3528,14
3529,20
3530,29
3531,1
3532,18
3533,0
3534,15
3535,18
3536,0
3537,5
3538,20
3539,22
3540,20
3541,5
3542,5
3543,18
3544,18
3545,0
3546,13
3547,5
3548,0
3549,4
3550,0
3551,1
3552,14
3553,20
3554,5
3555,18
3556,20
3557,20
3558,5
3559,20
3560,22
3561,27
3562,20
3563,20
3564,20
3565,18
3566,18
3567,14
3568,18
3569,14
3570,22
3571,5
3572,13
3573,18
3574,22
3575,20
3576,22
3577,14
3578,22
3579,14
3580,20
3581,16
3582,18
3583,15
3584,2
3585,12
3586,1
3587,20
3588,20
3589,1
3590,15
3591,20
3592,20
3593,14
3594,20
3595,15
3596,20
3597,14
3598,0
3599,22
3600,20
3601,20
3602,5
3603,15
3604,20
3605,14
3606,20
3607,5
3608,14
3609,22
3610,20
3611,18
3612,11
3613,20
3614,14
3615,22
3616,20
3617,10
3618,11
3619,0
3620,20
3621,14
3622,14
3623,14
3624,14
3625,1
3626,15
3627,20
3628,14
3629,22
3630,20
3631,29
3632,22
3633,20
3634,22
3635,22
3636,0
3637,23
3638,20
3639,20
3640,20
3641,20
3642,25
3643,18
3644,20
3645,14
3646,14
3647,14
3648,20
3649,18
3650,18
3651,20
3652,20
3653,22
3654,5
3655,14
3656,14
3657,14
3658,7
3659,14
3660,20
3661,0
3662,20
3663,1
3664,18
3665,22
3666,5
3667,18
3668,14
3669,18
3670,22
3671,13
3672,20
3673,18
3674,14
3675,14
3676,20
3677,5
3678,1
3679,15
3680,13
3681,22
3682,20
3683,5
3684,14
3685,0
3686,10
3687,20
3688,20
3689,20
3690,20
3691,1
3692,13
3693,20
3694,1
3695,14
3696,18
3697,3
3698,22
3699,14
3700,20
3701,20
3702,14
3703,20
3704,20
3705,20
3706,13
3707,14
3708,14
3709,14
3710,20
3711,9
3712,20
3713,22
3714,14
3715,20
3716,2
3717,20
3718,24
3719,13
3720,7
3721,14
3722,18
3723,22
3724,18
3725,20
3726,18
3727,20
3728,13
3729,22
3730,20
3731,14
3732,21
3733,14
3734,14
3735,20
3736,0
3737,29
3738,10
3739,27
3740,0
3741,13
3742,20
3743,24
3744,22
3745,20
3746,20
3747,14
3748,20
3749,14
3750,20
3751,20
3752,18
3753,15
3754,13
3755,5
3756,14
3757,20
3758,0
3759,18
3760,5
3761,14
3762,14
3763,5
3764,22
3765,20
3766,18
3767,20
3768,14
3769,22
3770,15
3771,5
3772,20
3773,28
3774,1
3775,18
3776,20
3777,20
3778,20
3779,14
3780,14
3781,22
3782,27
3783,22
3784,1
3785,20
3786,22
3787,9
3788,20
3789,20
3790,22
3791,20
3792,14
3793,20
3794,24
3795,15
3796,18
3797,14
3798,8
3799,20
3800,22
3801,20
3802,22
3803,29
3804,20
3805,18
3806,22
3807,14
3808,20
3809,20
3810,13
3811,1
3812,18
3813,5
3814,18
3815,14
3816,20
3817,0
3818,18
3819,20
3820,18
3821,20
3822,14
3823,5
3824,5
3825,20
3826,20
3827,20
3828,18
3829,5
3830,27
3831,18
3832,14
3833,14
3834,14
3835,24
3836,14
3837,1
3838,22
3839,20
3840,22
3841,8
3842,20
3843,20
3844,18
3845,18
3846,20
3847,20
3848,14
3849,18
3850,18
3851,22
3852,20
3853,20
3854,20
3855,22
3856,14
3857,1
3858,14
3859,13
3860,18
3861,14
3862,20
3863,18
3864,10
3865,0
3866,20
3867,20
3868,20
3869,22
3870,4
3871,14
3872,20
3873,14
3874,18
3875,14
3876,5
3877,5
3878,29
3879,13
3880,20
3881,18
3882,22
3883,20
3884,13
3885,20
3886,14
3887,18
3888,14
3889,22
3890,18
3891,14
3892,5
3893,20
3894,20
3895,20
3896,13
3897,5
3898,14
3899,20
3900,22
3901,28
3902,14
3903,1
3904,3
3905,14
3906,5
3907,20
3908,20
3909,14
3910,14
3911,5
3912,28
3913,20
3914,13
3915,0
3916,18
3917,17
3918,22
3919,22
3920,14
3921,20
3922,20
3923,22
3924,18
3925,15
3926,5
3927,27
3928,20
3929,0
3930,11
3931,22
3932,20
3933,20
3934,5
3935,1
3936,5
3937,0
3938,20
3939,18
3940,5
3941,18
3942,20
3943,18
3944,10
3945,14
3946,14
3947,11
3948,15
3949,5
3950,20
3951,19
3952,20
3953,22
3954,20
3955,18
3956,20
3957,0
3958,18
3959,1
3960,22
3961,18
3962,27
3963,20
3964,14
3965,14
3966,22
3967,20
3968,22
3969,14
3970,20
3971,22
3972,27
3973,20
3974,17
3975,14
3976,13
3977,5
3978,22
3979,20
3980,22
3981,0
3982,18
3983,14
3984,18
3985,20
3986,10
3987,13
3988,14
3989,22
3990,14
3991,22
3992,1
3993,6
3994,5
3995,20
3996,11
3997,14
3998,20
3999,18
4000,14
4001,5
4002,5
4003,22
4004,10
4005,14
4006,20
4007,6
4008,14
4009,22
4010,8
4011,14
4012,18
4013,22
4014,0
4015,14
4016,27
4017,18
4018,5
4019,22
4020,14
4021,1
4022,20
4023,18
4024,20
4025,20
4026,20
4027,12
4028,15
4029,20
4030,13
4031,14
4032,18
4033,14
4034,5
4035,18
4036,4
4037,14
4038,20
4039,14
4040,27
4041,10
4042,19
4043,20
4044,17
4045,20
4046,14
4047,22
4048,5
4049,14
4050,20
4051,18
4052,18
4053,20
4054,28
4055,25
4056,18
4057,20
4058,20
4059,20
4060,0
4061,14
4062,13
4063,5
4064,20
4065,13
4066,10
4067,20
4068,5
4069,28
4070,21
4071,21
4072,5
4073,22
4074,15
4075,14
4076,15
4077,29
4078,20
4079,20
4080,15
4081,14
4082,14
4083,18
4084,18
4085,27
4086,22
4087,10
4088,14
4089,20
4090,22
4091,18
4092,18
4093,8
4094,13
4095,20
4096,14
4097,18
4098,14
4099,0
4100,18
4101,5
4102,18
4103,17
4104,20
4105,10
4106,14
4107,20
4108,20
4109,0
4110,1
4111,20
4112,20
4113,22
4114,2
4115,13
4116,14
4117,20
4118,22
4119,13
4120,1
4121,5
4122,20
4123,20
4124,20
4125,14
4126,14
4127,14
4128,27
4129,1
4130,20
4131,20
4132,18
4133,20
4134,18
4135,20
4136,14
4137,20
4138,22
4139,14
4140,0
4141,13
4142,1
4143,14
4144,20
4145,22
4146,20
4147,23
4148,14
4149,1
4150,20
4151,20
4152,5
4153,9
4154,22
4155,14
4156,27
4157,14
4158,22
4159,20
4160,14
4161,20
4162,0
4163,20
4164,14
4165,20
4166,14
4167,18
4168,22
4169,20
4170,20
4171,20
4172,20
4173,14
4174,18
4175,1
4176,20
4177,20
4178,20
4179,20
4180,13
4181,5
4182,5
4183,20
4184,14
4185,14
4186,5
4187,18
4188,18
4189,18
4190,18
4191,18
4192,14
4193,15
4194,13
4195,20
4196,5
4197,20
4198,22
4199,22
4200,20
4201,20
4202,18
4203,20
4204,7
4205,22
4206,22
4207,14
4208,14
4209,5
4210,14
4211,0
4212,20
4213,1
4214,13
4215,13
4216,14
4217,6
4218,5
4219,5
4220,26
4221,18
4222,14
4223,14
4224,0
4225,23
4226,20
4227,20
4228,18
4229,14
4230,20
4231,18
4232,15
4233,1
4234,13
4235,1
4236,20
4237,20
4238,20
4239,13
4240,1
4241,20
4242,5
4243,3
4244,14
4245,5
4246,13
4247,29
4248,14
4249,9
4250,13
4251,28
4252,22
4253,13
4254,5
4255,14
4256,22
4257,20
4258,20
4259,4
4260,14
4261,14
4262,0
4263,20
4264,14
4265,22
4266,1
4267,18
4268,18
4269,14
4270,14
4271,20
4272,0
4273,14
4274,1
4275,22
4276,18
4277,14
4278,20
4279,4
4280,27
4281,18
4282,2
4283,22
4284,14
4285,11
4286,5
4287,27
4288,10
4289,14
4290,18
4291,20
4292,18
4293,20
4294,20
4295,20
4296,18
4297,20
4298,22
4299,20
4300,14
4301,20
4302,20
4303,29
4304,20
4305,22
4306,20
4307,20
4308,18
4309,5
4310,22
4311,0
4312,20
4313,15
4314,0
4315,14
4316,23
4317,14
4318,5
4319,20
4320,20
4321,6
4322,15
4323,22
4324,14
4325,12
4326,14
4327,15
4328,14
4329,5
4330,20
4331,20
4332,20
4333,5
4334,14
4335,0
4336,18
4337,20
4338,20
4339,20
4340,26
4341,0
4342,20
4343,22
4344,13
4345,22
4346,20
4347,0
4348,22
4349,14
4350,1
4351,0
4352,15
4353,24
4354,17
4355,20
4356,5
4357,14
4358,20
4359,14
4360,14
4361,18
4362,22
4363,14
4364,22
4365,14
4366,20
4367,0
4368,20
4369,14
4370,22
4371,14
4372,0
4373,18
4374,14
4375,20
4376,6
4377,16
4378,20
4379,14
4380,22
4381,13
4382,14
4383,18
4384,20
4385,5
4386,22
4387,0
4388,20
4389,19
4390,0
4391,14
4392,12
4393,20
4394,16
4395,13
4396,20
4397,18
4398,14
4399,14
4400,22
4401,0
4402,20
4403,20
4404,20
4405,20
4406,20
4407,26
4408,14
4409,18
4410,14
4411,5
4412,20
4413,20
4414,14
4415,22
4416,20
4417,20
4418,14
4419,18
4420,5
4421,18
4422,22
4423,18
4424,14
4425,14
4426,14
4427,14
4428,4
4429,1
4430,20
4431,24
4432,14
4433,5
4434,14
4435,20
4436,0
4437,18
4438,1
4439,1
4440,17
4441,22
4442,20
4443,0
4444,14
4445,14
4446,0
4447,14
4448,22
4449,14
4450,19
4451,20
4452,20
4453,1
4454,0
4455,3
4456,20
4457,14
4458,14
4459,5
4460,14
4461,14
4462,20
4463,18
4464,20
4465,20
4466,13
4467,14
4468,1
4469,20
4470,22
4471,14
4472,20
4473,20
4474,14
4475,5
4476,14
4477,5
4478,14
4479,23
4480,5
4481,22
4482,8
4483,14
4484,6
4485,14
4486,20
4487,22
4488,20
4489,22
4490,22
4491,20
4492,20
4493,18
4494,18
4495,26
4496,14
4497,14
4498,1
4499,14
4500,20
4501,20
4502,18
4503,20
4504,20
4505,1
4506,20
4507,22
4508,5
4509,20
4510,20
4511,20
4512,20
4513,11
4514,22
4515,0
4516,20
4517,13
4518,15
4519,0
4520,20
4521,23
4522,8
4523,20
4524,14
4525,4
4526,1
4527,18
4528,20
4529,20
4530,13
4531,18
4532,14
4533,20
4534,20
4535,15
4536,22
4537,22
4538,14
4539,22
4540,20
4541,1
4542,20
4543,20
4544,14
4545,5
4546,18
4547,14
4548,14
4549,14
4550,5
4551,5
4552,17
4553,22
4554,20
4555,22
4556,22
4557,14
4558,13
4559,17
4560,14
4561,1
4562,18
4563,0
4564,20
4565,18
4566,0
4567,14
4568,14
4569,14
4570,14
4571,2
4572,20
4573,20
4574,21
4575,14
4576,1
4577,0
4578,18
4579,23
4580,14
4581,22
4582,5
4583,18
4584,28
4585,10
4586,14
4587,5
4588,1
4589,18
4590,20
4591,27
4592,20
4593,14
4594,20
4595,2
4596,14
4597,22
4598,14
4599,20
4600,28
4601,14
4602,1
4603,2
4604,20
4605,22
4606,15
4607,0
4608,18
4609,18
4610,18
4611,20
4612,18
4613,14
4614,27
4615,20
4616,18
4617,5
4618,18
4619,0
4620,20
4621,15
4622,14
4623,20
4624,14
4625,20
4626,5
4627,18
4628,20
4629,14
4630,13
4631,18
4632,0
4633,19
4634,22
4635,13
4636,14
4637,28
4638,1
4639,18
4640,20
4641,5
4642,20
4643,18
4644,14
4645,20
4646,20
4647,20
4648,5
4649,1
4650,20
4651,20
4652,14
4653,14
4654,5
4655,18
4656,18
4657,13
4658,18
4659,20
4660,1
4661,4
4662,20
4663,13
4664,14
4665,20
4666,20
4667,29
4668,22
4669,14
4670,5
4671,14
4672,14
4673,18
4674,14
4675,20
4676,14
4677,18
4678,20
4679,20
4680,20
4681,14
4682,18
4683,22
4684,22
4685,20
4686,20
4687,22
4688,14
4689,22
4690,14
4691,20
4692,18
4693,28
4694,20
4695,14
4696,20
4697,25
4698,28
4699,0
4700,18
4701,5
4702,5
4703,20
4704,14
4705,18
4706,14
4707,15
4708,24
4709,5
4710,13
4711,14
4712,20
4713,0
4714,11
4715,22
4716,20
4717,22
4718,20
4719,20
4720,0
4721,15
4722,14
4723,22
4724,18
4725,27
4726,22
4727,14
4728,20
4729,15
4730,1
4731,20
4732,20
4733,14
4734,20
4735,12
4736,14
4737,22
4738,11
4739,14
4740,14
4741,18
4742,17
4743,5
4744,22
4745,2
4746,18
4747,13
4748,18
4749,14
4750,20
4751,5
4752,20
4753,5
4754,0
4755,18
4756,21
4757,18
4758,20
4759,14
4760,0
4761,27
4762,25
4763,20
4764,18
4765,27
4766,5
4767,13
4768,18
4769,10
4770,21
4771,22
4772,13
4773,14
4774,20
4775,14
4776,5
4777,20
4778,14
4779,20
4780,1
4781,1
4782,1
4783,14
4784,20
4785,13
4786,20
4787,14
4788,25
4789,21
4790,20
4791,3
4792,20
4793,13
4794,22
4795,20
4796,20
4797,13
4798,16
4799,14
4800,1
4801,14
4802,18
4803,5
4804,20
4805,15
4806,14
4807,18
4808,1
4809,5
4810,20
4811,18
4812,18
4813,14
4814,20
4815,0
4816,20
4817,20
4818,20
4819,20
4820,18
4821,14
4822,5
4823,15
4824,0
4825,11
4826,20
4827,27
4828,22
4829,14
4830,20
4831,22
4832,14
4833,18
4834,15
4835,5
4836,20
4837,25
4838,22
4839,18
4840,5
4841,20
4842,20
4843,18
4844,14
4845,20
4846,22
4847,20
4848,20
4849,20
4850,14
4851,18
4852,20
4853,18
4854,15
4855,11
4856,14
4857,20
4858,20
4859,14
4860,0
4861,20
4862,15
4863,20
4864,20
4865,5
4866,18
4867,15
4868,20
4869,20
4870,14
4871,20
4872,20
4873,20
4874,18
4875,20
4876,20
4877,22
4878,25
4879,14
4880,2
4881,22
4882,20
4883,20
4884,20
4885,1
4886,18
4887,14
4888,20
4889,27
4890,14
4891,20
4892,14
4893,14
4894,22
4895,0
4896,22
4897,22
4898,14
4899,14
4900,1
4901,0
4902,22
4903,18
4904,5
4905,22
4906,5
4907,14
4908,20
4909,22
4910,22
4911,20
4912,20
4913,22
4914,20
4915,15
4916,20
4917,13
4918,12
4919,29
4920,5
4921,20
4922,10
4923,20
4924,1
4925,18
4926,16
4927,20
4928,20
4929,13
4930,22
4931,22
4932,14
4933,20
4934,13
4935,2
4936,22
4937,27
4938,22
4939,27
4940,5
4941,20
4942,1
4943,20
4944,14
4945,4
4946,2
4947,23
4948,20
4949,5
4950,20
4951,20
4952,14
4953,14
4954,20
4955,15
4956,15
4957,13
4958,14
4959,0
4960,18
4961,0
4962,20
4963,5
4964,20
4965,20
4966,4
4967,20
4968,3
4969,14
4970,13
4971,4
4972,22
4973,14
4974,14
4975,18
4976,18
4977,21
4978,18
4979,18
4980,20
4981,25
4982,14
4983,20
4984,18
4985,0
4986,5
4987,26
4988,21
4989,20
4990,5
4991,22
4992,14
4993,20
4994,14
4995,21
4996,13
4997,14
4998,20
4999,14
5000,1
5001,20
5002,5
5003,20
5004,20
5005,5
5006,14
5007,20
5008,0
5009,13
5010,29
5011,22
5012,1
5013,20
5014,4
5015,5
5016,14
5017,24
5018,18
5019,27
5020,20
5021,20
5022,28
5023,22
5024,22
5025,14
5026,27
5027,20
5028,18
5029,20
5030,20
5031,18
5032,20
5033,5
5034,20
5035,14
5036,18
5037,14
5038,5
5039,20
5040,5
5041,14
5042,29
5043,13
5044,29
5045,14
5046,5
5047,5
5048,20
5049,18
5050,20
5051,22
5052,20
5053,13
5054,18
5055,18
5056,2
5057,22
5058,0
5059,1
5060,20
5061,20
5062,14
5063,22
5064,2
5065,18
5066,1
5067,18
5068,1
5069,20
5070,0
5071,20
5072,0
5073,14
5074,27
5075,14
5076,20
5077,14
5078,22
5079,20
5080,20
5081,14
5082,20
5083,18
5084,14
5085,20
5086,14
5087,18
5088,20
5089,22
5090,14
5091,28
5092,1
5093,18
5094,22
5095,22
5096,5
5097,13
5098,20
5099,25
5100,22
5101,10
5102,20
5103,5
5104,5
5105,20
5106,8
5107,18
5108,27
5109,14
5110,22
5111,5
5112,15
5113,10
5114,2
5115,20
5116,5
5117,7
5118,15
5119,10
5120,13
5121,20
5122,27
5123,20
5124,20
5125,20
5126,18
5127,20
5128,18
5129,20
5130,20
5131,20
5132,19
5133,20
5134,25
5135,22
5136,0
5137,18
5138,1
5139,20
5140,0
5141,0
5142,20
5143,1
5144,20
5145,18
5146,21
5147,6
5148,22
5149,14
5150,4
5151,14
5152,20
5153,13
5154,14
5155,5
5156,20
5157,2
5158,25
5159,14
5160,22
5161,15
5162,10
5163,20
5164,22
5165,14
5166,15
5167,13
5168,5
5169,20
5170,22
5171,5
5172,11
5173,20
5174,18
5175,5
5176,20
5177,18
5178,14
5179,20
5180,27
5181,14
5182,22
5183,22
5184,0
5185,20
5186,15
5187,27
5188,22
5189,20
5190,14
5191,20
5192,11
5193,14
5194,20
5195,14
5196,5
5197,20
5198,10
5199,14
5200,1
5201,23
5202,20
5203,28
5204,14
5205,20
5206,3
5207,22
5208,3
5209,14
5210,0
5211,20
5212,13
5213,20
5214,1
5215,12
5216,5
5217,18
5218,20
5219,20
5220,0
5221,1
5222,14
5223,20
5224,22
5225,14
5226,20
5227,15
5228,5
5229,5
5230,18
5231,20
5232,14
5233,13
5234,0
5235,14
5236,2
5237,18
5238,18
5239,14
5240,20
5241,14
5242,18
5243,18
5244,1
5245,18
5246,20
5247,6
5248,20
5249,1
5250,20
5251,22
5252,14
5253,14
5254,14
5255,20
5256,20
5257,9
5258,20
5259,22
5260,18
5261,20
5262,14
5263,13
5264,20
5265,5
5266,22
5267,14
5268,5
5269,15
5270,18
5271,20
5272,14
5273,14
5274,18
5275,20
5276,14
5277,14
5278,22
5279,14
5280,18
5281,20
5282,20
5283,20
5284,14
5285,18
5286,14
5287,14
5288,1
5289,22
5290,5
5291,18
5292,10
5293,20
5294,20
5295,15
5296,14
5297,20
5298,1
5299,0
5300,22
5301,0
5302,25
5303,5
5304,14
5305,5
5306,22
5307,29
5308,19
5309,20
5310,20
5311,20
5312,18
5313,24
5314,20
5315,14
5316,0
5317,20
5318,13
5319,2
5320,20
5321,22
5322,11
5323,14
5324,1
5325,14
5326,5
5327,15
5328,4
5329,22
5330,14
5331,20
5332,22
5333,13
5334,22
5335,14
5336,2
5337,14
5338,5
5339,22
5340,15
5341,13
5342,20
5343,22
5344,13
5345,14
5346,18
5347,20
5348,20
5349,25
5350,5
5351,22
5352,20
5353,14
5354,14
5355,13
5356,20
5357,2
5358,1
5359,20
5360,22
5361,22
5362,14
5363,20
5364,20
5365,15
5366,20
5367,0
5368,14
5369,14
5370,14
5371,14
5372,20
5373,22
5374,20
5375,22
5376,14
5377,18
5378,22
5379,22
5380,1
5381,20
5382,20
5383,20
5384,20
5385,26
5386,13
5387,14
5388,0
5389,18
5390,20
5391,14
5392,14
5393,5
5394,14
5395,0
5396,20
5397,1
5398,20
5399,11
5400,21
5401,27
5402,5
5403,22
5404,20
5405,1
5406,18
5407,18
5408,20
5409,5
5410,13
5411,14
5412,14
5413,18
5414,15
5415,20
5416,20
5417,20
5418,16
5419,18
5420,14
5421,14
5422,20
5423,14
5424,14
5425,0
5426,4
5427,18
5428,20
5429,14
5430,22
5431,14
5432,14
5433,14
5434,22
5435,20
5436,5
5437,22
5438,14
5439,12
5440,1
5441,1
5442,5
5443,22
5444,13
5445,14
5446,14
5447,20
5448,22
5449,22
5450,14
5451,10
5452,5
5453,25
5454,29
5455,2
5456,13
5457,14
5458,20
5459,20
5460,14
5461,13
5462,18
5463,20
5464,14
5465,20
5466,5
5467,27
5468,20
5469,22
5470,14
5471,20
5472,20
5473,22
5474,13
5475,20
5476,22
5477,11
5478,14
5479,1
5480,13
5481,5
5482,3
5483,20
5484,22
5485,13
5486,14
5487,0
5488,20
5489,14
5490,20
5491,14
5492,14
5493,14
5494,5
5495,5
5496,14
5497,20
5498,29
5499,18
5500,14
5501,20
5502,18
5503,14
5504,20
5505,20
5506,14
5507,20
5508,14
5509,14
5510,18
5511,22
5512,20
5513,0
5514,20
5515,20
5516,5
5517,18
5518,20
5519,20
5520,20
5521,20
5522,14
5523,22
5524,14
5525,5
5526,20
5527,20
5528,28
5529,22
5530,20
5531,5
5532,20
5533,1
5534,18
5535,14
5536,18
5537,0
5538,5
5539,18
5540,20
5541,18
5542,14
5543,18
5544,14
5545,18
5546,22
5547,29
5548,18
5549,20
5550,20
5551,20
5552,22
5553,5
5554,11
5555,14
5556,20
5557,20
5558,5
5559,18
5560,18
5561,14
5562,20
5563,18
5564,20
5565,18
5566,13
5567,13
5568,14
5569,14
5570,6
5571,14
5572,3
5573,0
5574,20
5575,18
5576,29
5577,20
5578,1
5579,18
5580,1
5581,14
5582,18
5583,22
5584,0
5585,5
5586,6
5587,24
5588,20
5589,23
5590,14
5591,14
5592,22
5593,14
5594,0
5595,0
5596,9
5597,20
5598,0
5599,14
5600,13
5601,20
5602,22
5603,20
5604,14
5605,5
5606,15
5607,18
5608,14
5609,16
5610,4
5611,0
5612,18
5613,20
5614,20
5615,25
5616,8
5617,1
5618,20
5619,14
5620,13
5621,14
5622,20
5623,0
5624,1
5625,24
5626,20
5627,18
5628,13
5629,8
5630,5
5631,20
5632,18
5633,20
5634,20
5635,20
5636,0
5637,5
5638,18
5639,13
5640,1
5641,28
5642,14
5643,14
5644,5
5645,20
5646,0
5647,20
5648,14
5649,20
5650,22
5651,20
5652,20
5653,18
5654,14
5655,13
5656,15
5657,20
5658,18
5659,5
5660,27
5661,22
5662,14
5663,14
5664,13
5665,20
5666,20
5667,6
5668,2
5669,20
5670,14
5671,20
5672,22
5673,27
5674,14
5675,20
5676,14
5677,7
5678,20
5679,18
5680,1
5681,22
5682,20
5683,20
5684,20
5685,15
5686,14
5687,5
5688,14
5689,2
5690,22
5691,22
5692,13
5693,5
5694,4
5695,10
5696,5
5697,14
5698,14
5699,14
5700,20
5701,5
5702,13
5703,0
5704,14
5705,29
5706,20
5707,20
5708,20
5709,18
5710,20
5711,20
5712,20
5713,20
5714,20
5715,17
5716,5
5717,18
5718,20
5719,10
5720,29
5721,8
5722,14
5723,13
5724,29
5725,14
5726,20
5727,20
5728,20
5729,22
5730,19
5731,5
5732,3
5733,24
5734,20
5735,5
5736,14
5737,20
5738,0
5739,20
5740,14
5741,0
5742,14
5743,5
5744,18
5745,20
5746,14
5747,20
5748,13
5749,22
5750,18
5751,20
5752,20
5753,0
5754,14
5755,22
5756,20
5757,20
5758,12
5759,2
5760,14
5761,1
5762,1
5763,14
5764,20
5765,5
5766,20
5767,22
5768,1
5769,20
5770,5
5771,20
5772,14
5773,14
5774,5
5775,20
5776,5
5777,5
5778,25
5779,20
5780,5
5781,14
5782,1
5783,14
5784,20
5785,20
5786,22
5787,5
5788,5
5789,8
5790,21
5791,0
5792,18
5793,21
5794,14
